,id,title,description,ingredients,year,week,week_day
66,9717e65a-95f8-4c38-b6bb-6f647b0494b3,Urtebakt kveitefilet med honningglaserte rotgrønnsaker,"Kveite er en av havets mest eksklusive fisk og veldig god på smak. Her får du en oppskrift på nydelig kveitefilet med masse gode urter samt urtesmør med ramsløk, servert med honningglaserte rotgrønnsaker og saltbakte morenepoteter. En sikker vinner!","kveitefilet, urtesmør med ramsløk og havsalt, pepper, grovhakkede urter",,,
67,8854fd00-469c-45ba-8295-c53aae14826f,Stifado,Stifado er en gresk kjøttgryte full av nydelige middelhavssmaker. Om du har vært i Hellas er det store muligheter for at du har fått servert denne tradisjonelle retten. Har du lyst til å lage hjemmelaget stifado er dette en enkel gryterett som nesten lager seg selv. Du kan bruke mange typer kjøtt som f.eks. høyrygg eller oksebog.,"grytekjøtt, olivenolje, hvitløk, løk, hermetiske tomater, knuste, rødvin, rødvinseddik, kanelstang, laurbærblad, pepper, salt, oregano, tørket, sukker",,,
68,c7b14555-d5e2-316b-2016-26d37a00819c,Laks med mango- og avokadosalat,"Oppskrift på laksefilet med frisk og syrlig salat med mango, avokado, koriander, løk, lime og chili. Populært middagstips med fisk. Server med ris. Laksen kan dui steke eller grille.","mango, avokado, rødløk, chili, lime, frisk koriander",,,
69,3635a6a9-3f72-11fc-7f00-a4f456ba759b,Oksestek med stekte grønnsaker,"Oksesteken er den klassiske søndagsmiddagen, men smaker selvsagt like godt resten av uken – bare husk at en god stek trenger god tid i ovnen. Langtidsstekt oksestek servert med ovnsbakte poteter, stekte grønnsaker og ramsløksmør blir garantert suksess.","oksestek, salt, pepper, smør, Jacobs Utvalgte Ramsløksmør med flaksalt",,,
70,f7a4d4f3-0805-470d-b544-8975028b829c,Ovnsbakt laks med kremet saus,"Prøv ovnsbakt laks og en herlig hvit kremet saus, servert med ovnsbakte grønnsaker. En enkel og litt sunnere middag som er klar på under 20 minutter. Dette gjør at oppskriften passer perfekt i en hektisk hverdag.","lakseloin, MENYs potetmos med trøffel, MENYs hvit saus med gressløk, MENYs ovnsbakte grønnsaker, salt, pepper, smør",,,
71,ddb78af6-79b3-a539-aff1-2b0d269c63a5,Klassisk norsk taco – fersk og hjemmelaget,Taco som vi kjenner den! Oppskrift på klassisk norsk taco – fersk og hjemmelaget. Taco er en tradisjonell meksikansk rett som nordmenn har tatt til sitt hjerte og gjort litt sin egen. Fredagen er ofte ikke den samme uten fredagstaco.,"tacoskjell eller tortillaer, kjøttdeig eller karbonadedeig, taco krydder, guacamole (se egen oppskrift), tomater, rømme, revet ost, salat, agurk, rødløk, hermetisk mais, jalapenos, tacosaus",,,
72,c6830bef-614f-7664-dfcd-4926c0adb029,Posjert kveite med smørdampede grønnsaker og sandefjordsmør,"Posjert kveite med smørdampede grønnsaker og sandefjordsmør er et enkelt, raskt og kjemepegodt hverdagsmåltid. Lag sandefjordsmør fra bunn, eller kjøp ferdig.","kveite i skiver, vann, salt, eddik, hel pepper, laurbærblad, sjalottløk, sitron",,,
73,c1e1a462-7c44-47fa-916f-0ef3ecdd833f,Pasta med indrefilet og pesto,"Mør indrefilet, fersk pasta, en god, grønn pesto, litt krydder, babyspinat og parmesan. Det er ikke mer som skal til for å servere en deilig pastarett med masse smak. Andre typer biff kan også brukes, og retten passer både til hverdag og til helg.","indrefilet i skiver, salt, Jacobs Utvalgte biffkrydder, smør, fersk tagliatelle, pesto, babyspinat, parmesan",,,
74,14049de0-c3d3-4d94-9b21-9d9de799f226,Fiskeburger med tzatziki og eple,"Oppskrift på enkel fiskeburger med fiskekake, syrlig eple og tzatziki. Server til lunsj eller middag med grove burgerbrød. Her kan du velge den fiskeburgeren du liker best, men denne uken anbefaler vi klippfiskburger. Litt sunnere middag på under 20 minutter, for hele familien.","fiskeburger, rapsolje, grove burgerbrød, tzatziki, eple, hjertesalat",,,
75,c186a609-41a0-3135-48bc-d1772591f98c,Ravioli med sopp,"Oppskrift på enkel og smaksrik pasta med sopp. Ravioli er fylt pasta, og ligner tortellini. Bruk gjerne sopp i sesong, eller portobellosopp for ekstra fyldig og god smak. Vi serverer med en god tomatsaus, og revet parmesan.",ravioli,,,
76,8ac48ca2-f131-403e-a1cb-e4c2ab9a23c5,Stekt torsk med hvitløksmør og søtpotet,Oppskrift på torskefilet stekt i hvitløkssmør og servert med søtpotet i skiver og ertepuré. Enkel og rask fiskemiddag.,"torskefilet, hvitløksmør",,,
77,45eda2a0-686f-c603-ca60-fa10cae0fdb7,Hjemmelaget chili con carne,"Varmende rett med mange gode smaker. Chili con carne er nydelig hverdagsmat som metter og er enkelt å lage. Både kjøttdeig og karbonadedeig kan brukes, og du kan justere mengden chili etter smak. Server gjerne med tortillachips, ris og koriander. Se steg i video.","malt spisskummin, malt koriander, oregano, kanel, tørket chipotle, vann",,,
78,d4d52ba6-51d8-4d90-9674-90a517f27457,Kremet pastasalat med skinke,"Oppskrift på pastasalat med creme fraiche, skinke, mais og paprika. Passer perfekt på tapas-/koldtbordet, til lunsj, i matpakken eller en lettvint middag. En veldig god, enkel og kremet salat som fint holder seg et par dager i kjøleskapet.","pasta, creme fraiche, majones, sukkererter, strimlet skinke, hermetiske maiskorn, grønne erter, paprika, salt og pepper",,,
79,ec5efdd9-b272-40cb-aade-bb6638b10ff6,Enkel bacalao,"Oppskrift på rask fiskegryte inspirert av bacalao. Denne gode gryten blir like god med torsk, skrei eller biter av klippfisk! Og med ferdig tomatsaus, løk og oliven får du en veldig god middag på under 20 minutter.","klippfisk i biter, MENY ferdig tomatsaus, MENY ovnsbakte poteter med timian, løk, olivenolje, salt, pepper",,,
80,ea24c7c9-ce87-4743-a89f-51c6ca5a2421,Pasta med kjøttboller,"Oppskrift på fersk tagliatelle med kjøttboller, tomatsaus og revet parmesan. Bruk gjerne rå kjøttboller, eller baconboller, av god kvalitet. Du kan også forme kjøttboller av kjøttdeig. En veldig god, rask og enkel familiemiddag som barna vil elske.","kjøttboller, tomatsaus, tagliatelle, revet Grana Padano parmesan, frisk basilikum, rapsolje",,,
81,20b80ce9-0b0e-4064-ac92-db17fac957af,Stekt laks med spisskål og grønnkål,"Enkel oppskrift på pannestekt laks, servert med stekt kål, sukkererter, og smaksrik hvit saus med friske urter. Perfekt når du vil ha litt sunnere middag med mye smak, som går raskt å lage. Server gjerne med ovnsbakte poteter.","laksefilet, salt, pepper, smør, sitron",,,
82,4b9a07cc-13df-d5b8-0f14-118802daa18b,Ovnsbakt torsk med kikerter og chorizo,Ovnsbakt torskefilet i tomatsaus med kikerter og spicy chorizo. En enkel og litt sunnere middagsrett med masse smak.,"torskefilet, frisk persille, rødløk, paprika, chorizo, rapsolje til steking, kokte kikerter, hermetiske cherrytomater, squash, salt, pepper",,,
83,a220a04a-c211-461d-bad8-d73ed2d29ea3,Baked feta pasta,"Oppskrift på TikTok trenden ""Baked feta pasta"", en enkel pasta med saus av ovnsbakt fetaost og tomater. Retten er enkel med få ingredienser og mye smak.  Fetaost, tomater, olivenolje og urter ovnsbakes, og  blandes så med kokt pasta.","små, søte tomater, fetaost, hvitløk, olivenolje, salt, malt sort pepper, tørket oregano, revet sitronskall, frisk basilikum",,,
84,a9f9b6ef-1430-7ad9-df19-45e7498bdae7,Grove quesadillas med kylling og grønnsaker,"Dette er favorittmat for hele familien. Quesadilla er en meksikansk matrett som lages av tortilla fylt med ost og ofte noe mer fyll, sammen med salsa. Her har vi brukt en grovere tortilla og kylling slik at dette blir en litt sunnere vri på fredagstacoen.","kyllingfilet, vårløk, revet hvitost, rømme, tacosaus, rapsolje, grove tortillalefser, rød paprika, sukkererter, rødløk, tacokrydder, frisk grønn salat",,,
85,b4cebb07-2732-4d85-b331-c53f87f390d0,Pastasalat med kylling,"Oppskrift på rask, god og enkel middag med strimlet kylling. Med utgangspunkt i en ferdig pastasalat kan du raskt supplere med ekstra grønnsaker og stekt kylling. Topp med en god dressing og server gjerne med ferskt brød.","strimlet kylling, rapsolje, salt, pepper",,,
86,c7b14555-d5e2-316b-2016-26d37a00819c,Laks med mango- og avokadosalat,"Oppskrift på laksefilet med frisk og syrlig salat med mango, avokado, koriander, løk, lime og chili. Populært middagstips med fisk. Server med ris. Laksen kan dui steke eller grille.","mango, avokado, rødløk, chili, lime, frisk koriander",,,
87,6cfe1199-f1fb-47cf-8106-3f2ff5202853,Kveite med mandler og hvitløkssmør,"Enkel oppskrift på ovnsbakt kveite med hvitløkssmør, mandelflak, fennikel og sellerirotmos. Kveite har en mild og søt smak som egner seg godt med litt sterkere smaker. Server som et godt, litt sunnere helgemåltid.","kveitefilet, mandelflak, hvitløkssmør",,,
88,e0ff557a-9a05-4eba-82ae-781f02d138d5,Kylling parmesan,"Chicken parmesan, også kalt kylling parmigiana, er en enkel og smakfull hverdagsmiddag. Kyllingretten kommer opprinnelig fra USA og har blitt en populær rett også i Norge. Denne oppskriften består av panert kylling med tomatsaus og mozzarella, og serveres gjerne med pasta og et dryss parmesan på toppen.","panko, revet parmesan, hvitløkspulver, egg, hvetemel",,,
89,08fd7b2a-852d-e00f-0ab9-6dedc7fbc4f3,Cæsarsalat med kylling og bacon,"Oppskrift på klassisk Cæsar salat med saftig kylling, sprø krutonger, romanosalat, sprøstekt bacon, hjemmelaget cæsar dressing og høvlet parmesan.","daggammel loff, olivenolje, hvitløksfedd, salt, pepper",,,
90,c8da9949-490b-4fd1-aad5-2c38dabb5c83,Pasta a la vodka,"Penne alla Vodka er pasta i tomatisert fløtesaus med deilig smak av hvitløk og et hint av chili. Den er enkel og rask å lage, og elsket av kjendiser som Gigi Hadid. Denne oppskriften er uten vodka. Server som pasta vegetar eller tilsett strimlet kylling.","olivenolje, stor gul løk, hvitløksfedd, tomatpuré, fløte, salt, pepper, chiliflak, hvitløkspulver, røkt paprikakrydder, smør, revet parmesan,, pastavann,",,,
91,1a964e17-e991-43e1-b11e-7125b66c129d,Hjemmelagde fiskeboller,Fiskeboller i hvit saus er en kjent og kjær klassiker som aldri går av moten. Å lage fiskeboller fra bunnen av er ikke så vanskelig som man skulle ha trodd og blir ekstra godt. Her gir vi deg en enkel oppskrift på denne populære familiemiddagen.,"hvit fiskefilet, salt, potetmel, egg, helmelk, malt pepper",,,
92,e4309f77-5daa-47c2-94d4-3977d5b0a860,"Poke bowl med laks, mango og granateple","Oppskrift på poke bowl med rå lakseloin, superris, mango, granateple, sukkererter og råkost. En frisk og sunn middag med masse smak og vakre farger. Se video for steg-for-steg.","ris, lakseloin, soyasaus, limesaft, sesamfrø, mango, granateple, råkost mix, sukkererter",,,
93,4de8e7cc-0f7d-485a-af7c-ab82900bf8ce,Pasta med kjøttboller og rød pesto,Enkelt middagstips med kyllingkjøttboller og pasta. I denne oppskriften bruker vi ferdig kuttede wokgrønnsaker og en god rød pesto for en ekstra rask rett i hverdagen.,"kyllingkjøttboller, smør, wok mix grønnsaker, fersk pasta, rød pesto, parmesan",,,
94,b3afcf2d-a479-644e-4b80-20754da5fa96,Potet- og purreløksuppe,"Oppskrift på en klassiker av en suppe, med poteter og purre. Melne poteter gjør denne suppen kremet og purren gir en deilig sødme. Server mer krutonger eller godt brød ved siden av.","melne poteter, purre, hvitløk, grønnsakskraft, melk, smør, gressløk, salt, pepper, olivenolje, brødkrutonger",,,
95,8decb682-019b-68a3-f3dc-66e10ad9469b,Quesadillas med entrecôte,"Deilig tex-mex quesadillas med rubbet entrecôte, hjemmelaget tortilla, salsa, ostedip og bønnedip. Laget av MENY-Laugets leder Espen S. Lie.","tipo 00 pizzamel, salt, sukker, smør, vann",,,
96,ea339dd4-290c-4bb0-80eb-9ff7777bc2a3,Kremet pasta med kylling og bacon,"Fersk fullkorn tagliatelle med strimlet kylling, en god, kremet pastasaus med bacon, toppet med cherrytomater. Sausen inneholder også erter som gir god smak. Enkel, rask og god hverdagsmiddag for hele familien på under 20 minutter.","kylling, rapsolje, MENY kremet pastasaus med bacon, fersk tagliatelle fullkorn, små tomater, olivenolje, salt, pepper, basilikum",,,
97,71a4070c-feee-f955-646b-461a2b68a119,"Grønnsakslasagne med søtpotet, aubergine og grønnkål","En vegetarisk oppskrift på grønnsakslasagne full av smak. Her er kjøttdeigen byttet ut med søtpotet og aubergine, ostesausen med en blomkålpuré og lasagneplatene med ulike grønnsaker i tynne skiver. Perfekt vegetarlasagne hvor du kan bruke en rekke grønnsaksrester.","aubergine, søtpotet, grønnkål, revet ost, salt, pepper, basilikum, timian",,,
98,67902641-b348-45f2-b8dd-bee9a3070c9e,Klassisk pasta carbonara,"Oppskrift på spaghetti carbonara, en velkjent italiensk klassiker. Sausen består av egg, parmesan, kokevann fra pastaen, pepper og stekt bacon. I Italia brukes ofte ""guanciale"", som ligner på bacon, og pecorino. Se steg for steg i video.","egg, parmesan, grovkvernet sort pepper, bacon, litt salt, tørr spaghetti, av kokevannet",,,
99,6d6aba18-10d9-347d-1234-c4d287e49f7f,Boeuf Bourguignon,"Oppskrift på Beouf Bourguignon, en klassisk og rustikk kjøttgryte fra Frankrike med storfekjøtt, bacon, sopp og rødvin. Smaksrik og varmende gryte, perfekt på en høst- eller vinterkveld. Du kan gjerne tilberede gryten på forhånd, og varme opp rett før servering. Potetmos er nydelig som tilbehør!","benfritt storfekjøtt, bacon, gulrot, aromasopp, sjalottløk, hvitløksfedd, løk, frisk timian, laurbærblad, frisk persille, appelsin, rødvin, oksekraft, smør",,,
100,56ad8d1b-adcb-4aab-9e46-f26327c18340,Hvit pizza med sopp og rødkittost,"Oppskrift på en napolitansk, kjøttfri pizza med hvit saus, valgfri sopp og rødkittost. En digg vegetarpizza på ekte, italiensk vis! Enkel å lage og smaker kjempegodt! Til denne oppskriften trenger du [ferdig hevet pizzadeig, klikk her for italiensk grunndeig](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel",,,
101,58222e69-c463-4b5f-a989-dae7906e8e09,Hjemmelagde fiskekaker,"Enkel grunnoppskrift på fiskekaker av sei, kolje eller hyse. Bland gjerne flere sorter fisk, og ha gjerne noe kolje som er anbefalt for god konsistens. Husk at dersom din butikk ikke har alle sorter kan de be dem bestille det inn.  Server gjerne som fiskeburger, eller med tilbehør som remulade, revet gulrot og kokte poteter. Du kan også få ekstra smak ved å tilsette dill eller revet sitronskall.","kolje-, hyse- eller seifilet, salt, kremfløte, potetmel, revet muskatnøtt, malt hvit pepper, smør",,,
102,a3f2073c-81fb-0e1b-6d3d-3548d8ad012b,Asiatiske blåskjell,"Oppskrift på blåskjell med syrlig, asiatisk smak. Chili, kokosmelk, fersk ingefær og sitrongress gjør at skjellene både smaker og lukter godt. Når du skal tilberede blåskjell kaster du først de knuste skjellene, resten dampes i 5 minutter. De skjellene som ikke har åpnet seg etter damping skal kastes.","sjalottløk, hvitløk, chili, fersk ingefær, sitrongress, fennikel",,,
103,ae4eda14-d015-4433-5bae-7a0dd1cf0b05,Hjemmelaget nigiri sushi,"Oppskrift på god, hjemmelaget sushi med laks, tunfisk og kveite. Sushi er for mange synonymt med take-away, men det er ikke vanskelig å lage selv! Du kan også bruke torsk, kamskjell og kokt scampi. Server med wasabi, ponzusaus og topp gjerne sushien med ristede sesamfrø.","sushiris, sukker, salt, riseddik",,,
104,c4bc7dc5-9574-4c9d-944a-06904d4ff4ee,Pizza capricciosa,"Oppskrift på ekte italiensk pizza capricciosa, en klassiker toppet med god ost, artisjokk, sjampinjong, og skinke eller prosciutto. I denne oppskriften kan du bruke revet mozzarella eller Fiordilatte. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel",,,
105,ba03050a-89fb-4514-acf4-4cd833763a9c,Thaisalat med peanøttdressing,"Oppskrift på en smakfull og frisk thaisalat med kål, tofu og pistasj nøtter. Denne vegetariske og asiatiske salaten kan minne om thai chop salad og serveres med en herlig dressing av soyasaus og peanøttsmør.","kål, agurk, vårløk, rødløk, gulrøtter, tofu, cashewnøtter, salt, pepper",,,
106,8bec3976-7837-420d-b94f-d078b2ac6ae3,Klassisk risotto,"Slik lager du klassisk italiensk risotto, med risottoris, kraft, hvitvin og revet parmesan. Se video for steg for steg.","risottoris, olivenolje, gul løk, hvitvin, kyllingkraft, smør, parmesan, salt, pepper",,,
107,834dfadb-8cb7-46d8-9c40-e8e7536aa81f,Verdens beste lapskaus,Hjemmelaget lapskaus er tradisjonell høstmat og veldig godt. Det er også en rett du gjerne kan lage til mange. Denne oppskriften er på brun lapskaus med storfekjøtt og høstens beste rotgrønnsaker. Se steg for steg i video.,"storfekjøtt, smør, oksekraft, gulrøtter, løk, persillerot, sellerirot, purre, poteter, salt, kvernet pepper",,,
108,67902641-b348-45f2-b8dd-bee9a3070c9e,Klassisk pasta carbonara,"Oppskrift på spaghetti carbonara, en velkjent italiensk klassiker. Sausen består av egg, parmesan, kokevann fra pastaen, pepper og stekt bacon. I Italia brukes ofte ""guanciale"", som ligner på bacon, og pecorino. Se steg for steg i video.","egg, parmesan, grovkvernet sort pepper, bacon, litt salt, tørr spaghetti, av kokevannet",,,
109,ddd13d98-907f-4755-95ea-9a2ae6d918b3,Jennifer Aniston salat,"Oppskrift på Jennifer Aniston salad, kjent fra sosiale medier. En skikkelig digg quinoasalat med urter, nøtter, kikerter og fetaost. Denne salaten er veldig populær da ryktene sier at Jennifer Aniston spiste denne hver dag under innspillingen av Friends.","quinoa, vann, agurk, pistasjnøtter, persille, mynte, rødløk, hermetiske kikerter, sitroner, olivenolje, fetaost, salt, pepper",,,
